ts,total,critical,important,normal
2026-03-18T11:15:24.359204600+00:00,1,1,0,0
2026-03-18T11:15:24.384570600+00:00,1,0,1,0
2026-03-18T11:15:24.435512400+00:00,1,0,1,0
2026-03-18T11:15:24.454279500+00:00,1,1,0,0
2026-03-18T11:15:24.469489100+00:00,1,0,0,1
2026-03-18T11:15:24.484749100+00:00,1,0,1,0
2026-03-18T11:15:24.534550200+00:00,1,0,1,0
2026-03-18T11:15:24.559286700+00:00,1,1,0,0
2026-03-18T11:15:24.593550300+00:00,1,0,1,0
2026-03-18T11:15:24.635540+00:00,1,0,1,0
2026-03-18T11:15:24.657752400+00:00,1,1,0,0
2026-03-18T11:15:24.673684800+00:00,1,0,0,1
2026-03-18T11:15:24.684970200+00:00,1,0,1,0
2026-03-18T11:15:24.734592800+00:00,1,0,1,0
2026-03-18T11:15:24.760657800+00:00,1,1,0,0
2026-03-18T11:15:24.785067200+00:00,1,0,1,0
2026-03-18T11:15:24.834739300+00:00,1,0,1,0
2026-03-18T11:15:24.860037900+00:00,1,1,0,0
2026-03-18T11:15:24.866889200+00:00,1,0,0,1
2026-03-18T11:15:24.884676+00:00,1,0,1,0
2026-03-18T11:15:24.934558600+00:00,1,0,1,0
2026-03-18T11:15:24.959377900+00:00,1,1,0,0
2026-03-18T11:15:24.984949400+00:00,1,0,1,0
2026-03-18T11:15:29.238773400+00:00,2,1,1,0
2026-03-18T11:15:29.240755600+00:00,64,41,23,0
2026-03-18T11:15:29.242541100+00:00,64,0,57,7
2026-03-18T11:15:29.244065800+00:00,14,0,0,14
2026-03-18T11:15:29.272659200+00:00,1,0,0,1
2026-03-18T11:15:29.290347400+00:00,1,0,1,0
2026-03-18T11:15:29.303472700+00:00,1,1,0,0
2026-03-18T11:15:29.342784700+00:00,1,0,1,0
2026-03-18T11:15:29.397205900+00:00,1,0,1,0
2026-03-18T11:15:29.397912400+00:00,1,1,0,0
2026-03-18T11:15:29.438517300+00:00,1,0,1,0
2026-03-18T11:15:29.479891400+00:00,1,0,0,1
2026-03-18T11:15:29.493321700+00:00,1,0,1,0
2026-03-18T11:15:29.508865500+00:00,1,1,0,0
2026-03-18T11:15:29.538709800+00:00,1,0,1,0
2026-03-18T11:15:29.591204500+00:00,1,0,1,0
2026-03-18T11:15:29.607290400+00:00,1,1,0,0
2026-03-18T11:15:29.645695600+00:00,1,0,1,0
2026-03-18T11:15:29.672572800+00:00,1,0,0,1
2026-03-18T11:15:29.690242900+00:00,1,0,1,0
2026-03-18T11:15:29.713629600+00:00,1,1,0,0
2026-03-18T11:15:29.738699700+00:00,1,0,1,0
2026-03-18T11:15:29.795546300+00:00,1,0,1,0
2026-03-18T11:15:29.808046100+00:00,1,1,0,0
2026-03-18T11:15:29.838645400+00:00,1,0,1,0
2026-03-18T11:15:29.872646900+00:00,1,0,0,1
2026-03-18T11:15:29.889150700+00:00,1,0,1,0
2026-03-18T11:15:29.905442+00:00,1,1,0,0
2026-03-18T11:15:29.946577700+00:00,1,0,1,0
2026-03-18T11:15:29.995018900+00:00,1,0,1,0
2026-03-18T11:15:30.011272600+00:00,1,1,0,0
2026-03-18T11:15:30.038464300+00:00,1,0,1,0
2026-03-18T11:15:34.243224200+00:00,1,0,0,1
2026-03-18T11:15:34.245700800+00:00,64,42,22,0
2026-03-18T11:15:34.247234200+00:00,64,0,62,2
2026-03-18T11:15:34.248166700+00:00,18,0,0,18
2026-03-18T11:15:34.272572800+00:00,1,0,0,1
2026-03-18T11:15:34.293145200+00:00,1,0,1,0
2026-03-18T11:15:34.298801300+00:00,1,1,0,0
2026-03-18T11:15:34.338545800+00:00,1,0,1,0
2026-03-18T11:15:34.396908+00:00,1,0,1,0
2026-03-18T11:15:34.397663200+00:00,1,1,0,0
2026-03-18T11:15:34.438425800+00:00,1,0,1,0
2026-03-18T11:15:34.472722700+00:00,1,0,0,1
2026-03-18T11:15:34.494416600+00:00,1,0,1,0
2026-03-18T11:15:34.509894300+00:00,1,1,0,0
2026-03-18T11:15:34.539086200+00:00,1,0,1,0
2026-03-18T11:15:34.597075900+00:00,1,0,1,0
2026-03-18T11:15:34.597825800+00:00,1,1,0,0
2026-03-18T11:15:34.638617700+00:00,1,0,1,0
2026-03-18T11:15:34.672849200+00:00,1,0,0,1
2026-03-18T11:15:34.703064900+00:00,2,1,1,0
2026-03-18T11:15:34.750348200+00:00,1,0,1,0
2026-03-18T11:15:34.794078200+00:00,1,0,1,0
2026-03-18T11:15:34.807453700+00:00,1,1,0,0
2026-03-18T11:15:34.843850400+00:00,1,0,1,0
2026-03-18T11:15:34.875779200+00:00,1,0,0,1
2026-03-18T11:15:34.890918800+00:00,1,0,1,0
2026-03-18T11:15:34.906387300+00:00,1,1,0,0
2026-03-18T11:15:34.958826600+00:00,1,0,1,0
2026-03-18T11:15:34.997259+00:00,1,0,1,0
2026-03-18T11:15:34.998673800+00:00,1,1,0,0
2026-03-18T11:15:39.248404500+00:00,1,0,1,0
2026-03-18T11:15:39.250508600+00:00,64,41,23,0
2026-03-18T11:15:39.252871100+00:00,64,0,56,8
2026-03-18T11:15:39.254400100+00:00,13,0,0,13
2026-03-18T11:15:39.277196400+00:00,2,0,1,1
2026-03-18T11:15:39.305422600+00:00,1,1,0,0
2026-03-18T11:15:39.340428900+00:00,1,0,1,0
2026-03-18T11:15:39.386286500+00:00,1,0,1,0
2026-03-18T11:15:39.408448400+00:00,1,1,0,0
2026-03-18T11:15:39.435431+00:00,1,0,1,0
2026-03-18T11:15:39.477702300+00:00,2,0,1,1
2026-03-18T11:15:39.502868900+00:00,1,1,0,0
2026-03-18T11:15:39.532395300+00:00,1,0,1,0
2026-03-18T11:15:39.575885500+00:00,1,0,1,0
2026-03-18T11:15:39.614760100+00:00,1,1,0,0
2026-03-18T11:15:39.629984200+00:00,1,0,1,0
2026-03-18T11:15:39.677097900+00:00,2,0,1,1
2026-03-18T11:15:39.712850500+00:00,1,1,0,0
2026-03-18T11:15:39.727591800+00:00,1,0,1,0
2026-03-18T11:15:39.777182100+00:00,1,0,1,0
2026-03-18T11:15:39.810723900+00:00,1,1,0,0
2026-03-18T11:15:39.825722500+00:00,1,0,1,0
2026-03-18T11:15:39.877272100+00:00,2,0,1,1
2026-03-18T11:15:39.908081700+00:00,1,1,0,0
2026-03-18T11:15:39.926399300+00:00,1,0,1,0
2026-03-18T11:15:39.975545900+00:00,1,0,1,0
2026-03-18T11:15:40.009059600+00:00,1,1,0,0
2026-03-18T11:15:40.026476300+00:00,1,0,1,0
2026-03-18T11:15:44.248672900+00:00,2,0,1,1
2026-03-18T11:15:44.252247900+00:00,64,42,22,0
2026-03-18T11:15:44.254513300+00:00,64,0,61,3
2026-03-18T11:15:44.255755300+00:00,17,0,0,17
2026-03-18T11:15:44.278942800+00:00,2,0,1,1
2026-03-18T11:15:44.311461500+00:00,1,1,0,0
2026-03-18T11:15:44.327157600+00:00,1,0,1,0
2026-03-18T11:15:44.376934+00:00,1,0,1,0
2026-03-18T11:15:44.408131500+00:00,1,1,0,0
2026-03-18T11:15:44.424989300+00:00,1,0,1,0
2026-03-18T11:15:44.473209800+00:00,1,0,0,1
2026-03-18T11:15:44.474070400+00:00,1,0,1,0
2026-03-18T11:15:44.510827600+00:00,1,1,0,0
2026-03-18T11:15:44.525769200+00:00,1,0,1,0
2026-03-18T11:15:44.574878900+00:00,1,0,1,0
2026-03-18T11:15:44.605170500+00:00,1,1,0,0
2026-03-18T11:15:44.626192400+00:00,1,0,1,0
2026-03-18T11:15:44.674926200+00:00,2,0,1,1
2026-03-18T11:15:44.710557300+00:00,1,1,0,0
2026-03-18T11:15:44.726274300+00:00,1,0,1,0
2026-03-18T11:15:44.776963600+00:00,1,0,1,0
2026-03-18T11:15:44.810248200+00:00,1,1,0,0
2026-03-18T11:15:44.827574300+00:00,1,0,1,0
2026-03-18T11:15:44.874699400+00:00,2,0,1,1
2026-03-18T11:15:44.903794+00:00,1,1,0,0
2026-03-18T11:15:44.925202800+00:00,1,0,1,0
2026-03-18T11:15:44.975060500+00:00,1,0,1,0
2026-03-18T11:15:45.011261800+00:00,1,1,0,0
2026-03-18T11:15:45.025853500+00:00,1,0,1,0
2026-03-18T11:15:49.262530300+00:00,2,0,1,1
2026-03-18T11:15:49.274644800+00:00,64,42,22,0
2026-03-18T11:15:49.279419300+00:00,64,0,61,3
2026-03-18T11:15:49.286045900+00:00,19,0,1,18
2026-03-18T11:15:49.314472100+00:00,1,1,0,0
2026-03-18T11:15:49.339256100+00:00,1,0,1,0
2026-03-18T11:15:49.384104+00:00,1,0,1,0
2026-03-18T11:15:49.408400100+00:00,1,1,0,0
2026-03-18T11:15:49.441903500+00:00,1,0,1,0
2026-03-18T11:15:49.473480800+00:00,1,0,0,1
2026-03-18T11:15:49.492038900+00:00,1,0,1,0
2026-03-18T11:15:49.506792500+00:00,1,1,0,0
2026-03-18T11:15:49.543013500+00:00,1,0,1,0
2026-03-18T11:15:49.594311+00:00,1,0,1,0
2026-03-18T11:15:49.608522200+00:00,1,1,0,0
2026-03-18T11:15:49.632337100+00:00,1,0,1,0
2026-03-18T11:15:49.674738800+00:00,1,0,0,1
2026-03-18T11:15:49.690922+00:00,1,0,1,0
2026-03-18T11:15:49.708966400+00:00,1,1,0,0
2026-03-18T11:15:49.741858+00:00,1,0,1,0
2026-03-18T11:15:49.793793200+00:00,1,0,1,0
2026-03-18T11:15:49.802594800+00:00,1,1,0,0
2026-03-18T11:15:49.830966700+00:00,1,0,1,0
2026-03-18T11:15:49.874689800+00:00,1,0,0,1
2026-03-18T11:15:49.890573900+00:00,1,0,1,0
2026-03-18T11:15:49.912618300+00:00,1,1,0,0
2026-03-18T11:15:49.942479700+00:00,1,0,1,0
2026-03-18T11:15:49.985500600+00:00,1,0,1,0
2026-03-18T11:15:50.003169900+00:00,1,1,0,0
2026-03-18T11:15:50.031182100+00:00,1,0,1,0
2026-03-18T11:15:54.267903300+00:00,1,0,0,1
2026-03-18T11:15:54.270119100+00:00,64,41,23,0
2026-03-18T11:15:54.272328200+00:00,64,0,57,7
2026-03-18T11:15:54.273849500+00:00,13,0,0,13
2026-03-18T11:15:54.292665200+00:00,1,1,0,0
2026-03-18T11:15:54.306543+00:00,1,0,0,1
2026-03-18T11:15:54.319901300+00:00,1,0,1,0
2026-03-18T11:15:54.365790500+00:00,1,0,1,0
2026-03-18T11:15:54.394661800+00:00,1,1,0,0
2026-03-18T11:15:54.418845200+00:00,1,0,1,0
2026-03-18T11:15:54.469569400+00:00,1,0,1,0
2026-03-18T11:15:54.494027100+00:00,1,1,0,0
2026-03-18T11:15:54.509575+00:00,1,0,0,1
2026-03-18T11:15:54.526783700+00:00,1,0,1,0
2026-03-18T11:15:54.569314+00:00,1,0,1,0
2026-03-18T11:15:54.606681700+00:00,1,1,0,0
2026-03-18T11:15:54.621654100+00:00,1,0,1,0
2026-03-18T11:15:54.669373200+00:00,1,0,1,0
2026-03-18T11:15:54.691625100+00:00,1,1,0,0
2026-03-18T11:15:54.708785300+00:00,1,0,0,1
2026-03-18T11:15:54.723191600+00:00,1,0,1,0
2026-03-18T11:15:54.771636500+00:00,1,0,1,0
2026-03-18T11:15:54.807778400+00:00,1,1,0,0
2026-03-18T11:15:54.827580+00:00,1,0,1,0
2026-03-18T11:15:54.873982700+00:00,1,0,1,0
2026-03-18T11:15:54.895277+00:00,1,1,0,0
2026-03-18T11:15:54.908589200+00:00,1,0,0,1
2026-03-18T11:15:54.925251800+00:00,1,0,1,0
2026-03-18T11:15:54.981985800+00:00,1,0,1,0
2026-03-18T11:15:54.992522800+00:00,1,1,0,0
2026-03-18T11:15:55.032433+00:00,1,0,1,0
2026-03-18T11:15:59.275138700+00:00,1,0,1,0
2026-03-18T11:15:59.277026300+00:00,64,42,22,0
2026-03-18T11:15:59.279003900+00:00,64,0,62,2
2026-03-18T11:15:59.280469900+00:00,19,0,0,19
2026-03-18T11:15:59.292649300+00:00,1,1,0,0
2026-03-18T11:15:59.308631700+00:00,1,0,0,1
2026-03-18T11:15:59.320907500+00:00,1,0,1,0
2026-03-18T11:15:59.376345600+00:00,1,0,1,0
2026-03-18T11:15:59.392500600+00:00,1,1,0,0
2026-03-18T11:15:59.426645+00:00,1,0,1,0
2026-03-18T11:15:59.482089200+00:00,1,0,1,0
2026-03-18T11:15:59.493523300+00:00,1,1,0,0
2026-03-18T11:15:59.508968800+00:00,1,0,0,1
2026-03-18T11:15:59.525956200+00:00,1,0,1,0
2026-03-18T11:15:59.573195300+00:00,1,0,1,0
2026-03-18T11:15:59.592499400+00:00,1,1,0,0
2026-03-18T11:15:59.626149100+00:00,1,0,1,0
2026-03-18T11:15:59.682227700+00:00,1,0,1,0
2026-03-18T11:15:59.692556400+00:00,1,1,0,0
2026-03-18T11:15:59.724828400+00:00,2,0,1,1
2026-03-18T11:15:59.774695100+00:00,1,0,1,0
2026-03-18T11:15:59.792843800+00:00,1,1,0,0
2026-03-18T11:15:59.825483100+00:00,1,0,1,0
2026-03-18T11:15:59.872834700+00:00,1,0,1,0
2026-03-18T11:15:59.892720500+00:00,1,1,0,0
2026-03-18T11:15:59.907858800+00:00,1,0,0,1
2026-03-18T11:15:59.927527800+00:00,1,0,1,0
2026-03-18T11:15:59.981918+00:00,1,0,1,0
2026-03-18T11:15:59.993364400+00:00,1,1,0,0
2026-03-18T11:16:00.024361100+00:00,1,0,1,0
2026-03-18T11:16:04.292497900+00:00,1,0,1,0
2026-03-18T11:16:04.294592900+00:00,64,43,21,0
2026-03-18T11:16:04.296235500+00:00,64,0,63,1
2026-03-18T11:16:04.297618700+00:00,20,0,0,20
2026-03-18T11:16:04.309312500+00:00,1,0,0,1
2026-03-18T11:16:04.324767200+00:00,1,0,1,0
2026-03-18T11:16:04.371176600+00:00,1,0,1,0
2026-03-18T11:16:04.392541200+00:00,1,1,0,0
2026-03-18T11:16:04.420797700+00:00,1,0,1,0
2026-03-18T11:16:04.474526300+00:00,1,0,1,0
2026-03-18T11:16:04.504970700+00:00,1,1,0,0
2026-03-18T11:16:04.508561400+00:00,1,0,0,1
2026-03-18T11:16:04.526172700+00:00,1,0,1,0
2026-03-18T11:16:04.574344300+00:00,1,0,1,0
2026-03-18T11:16:04.592496700+00:00,1,1,0,0
2026-03-18T11:16:04.626449900+00:00,1,0,1,0
2026-03-18T11:16:04.674752600+00:00,1,0,1,0
2026-03-18T11:16:04.692835200+00:00,1,1,0,0
2026-03-18T11:16:04.709251400+00:00,1,0,0,1
2026-03-18T11:16:04.724938700+00:00,1,0,1,0
2026-03-18T11:16:04.771362100+00:00,1,0,1,0
2026-03-18T11:16:04.807378700+00:00,1,1,0,0
2026-03-18T11:16:04.821439400+00:00,1,0,1,0
2026-03-18T11:16:04.874659700+00:00,1,0,1,0
2026-03-18T11:16:04.892675500+00:00,1,1,0,0
2026-03-18T11:16:04.908541100+00:00,1,0,0,1
2026-03-18T11:16:04.921122900+00:00,1,0,1,0
2026-03-18T11:16:04.971788400+00:00,1,0,1,0
2026-03-18T11:16:05.008062600+00:00,1,1,0,0
2026-03-18T11:16:05.028938900+00:00,1,0,1,0
2026-03-18T11:16:05.077026200+00:00,1,0,1,0
2026-03-18T11:16:09.293195300+00:00,2,1,0,1
2026-03-18T11:16:09.295638600+00:00,64,40,24,0
2026-03-18T11:16:09.298182600+00:00,64,0,56,8
2026-03-18T11:16:09.299269100+00:00,12,0,0,12
2026-03-18T11:16:09.310524300+00:00,1,0,0,1
2026-03-18T11:16:09.318503600+00:00,1,1,0,0
2026-03-18T11:16:09.322987900+00:00,1,0,1,0
2026-03-18T11:16:09.375635800+00:00,1,0,1,0
2026-03-18T11:16:09.423028600+00:00,2,1,1,0
2026-03-18T11:16:09.475625500+00:00,1,0,1,0
2026-03-18T11:16:09.508530100+00:00,1,0,0,1
2026-03-18T11:16:09.518584900+00:00,1,1,0,0
2026-03-18T11:16:09.525866200+00:00,1,0,1,0
2026-03-18T11:16:09.575402600+00:00,1,0,1,0
2026-03-18T11:16:09.618685500+00:00,1,1,0,0
2026-03-18T11:16:09.630931500+00:00,1,0,1,0
2026-03-18T11:16:09.685157200+00:00,1,0,1,0
2026-03-18T11:16:09.708997200+00:00,1,0,0,1
2026-03-18T11:16:09.718594600+00:00,1,1,0,0
2026-03-18T11:16:09.732345+00:00,1,0,1,0
2026-03-18T11:16:09.775176300+00:00,1,0,1,0
2026-03-18T11:16:09.818548800+00:00,1,1,0,0
2026-03-18T11:16:09.831909700+00:00,1,0,1,0
2026-03-18T11:16:09.877257500+00:00,1,0,1,0
2026-03-18T11:16:09.910956900+00:00,1,0,0,1
2026-03-18T11:16:09.918514300+00:00,1,1,0,0
2026-03-18T11:16:09.926684300+00:00,1,0,1,0
2026-03-18T11:16:09.976883500+00:00,1,0,1,0
2026-03-18T11:16:10.018598200+00:00,1,1,0,0
2026-03-18T11:16:10.024793300+00:00,1,0,1,0
2026-03-18T11:16:10.074013200+00:00,1,0,1,0
2026-03-18T11:16:14.293042100+00:00,1,0,0,1
2026-03-18T11:16:14.308649400+00:00,64,42,22,0
2026-03-18T11:16:14.310813+00:00,64,0,62,2
2026-03-18T11:16:14.312041300+00:00,19,0,0,19
2026-03-18T11:16:14.318543700+00:00,1,1,0,0
2026-03-18T11:16:14.325317400+00:00,1,0,1,0
2026-03-18T11:16:14.388439100+00:00,1,0,1,0
2026-03-18T11:16:14.418483400+00:00,1,1,0,0
2026-03-18T11:16:14.435624600+00:00,1,0,1,0
2026-03-18T11:16:14.472985200+00:00,1,0,1,0
2026-03-18T11:16:14.510591400+00:00,1,0,0,1
2026-03-18T11:16:14.518479600+00:00,1,1,0,0
2026-03-18T11:16:14.524887300+00:00,1,0,1,0
2026-03-18T11:16:14.573069400+00:00,1,0,1,0
2026-03-18T11:16:14.618562900+00:00,1,1,0,0
2026-03-18T11:16:14.625463700+00:00,1,0,1,0
2026-03-18T11:16:14.673265600+00:00,1,0,1,0
2026-03-18T11:16:14.708560300+00:00,1,0,0,1
2026-03-18T11:16:14.718525100+00:00,1,1,0,0
2026-03-18T11:16:14.737617300+00:00,1,0,1,0
2026-03-18T11:16:14.775036700+00:00,1,0,1,0
2026-03-18T11:16:14.818470100+00:00,1,1,0,0
2026-03-18T11:16:14.825338200+00:00,1,0,1,0
2026-03-18T11:16:14.874568400+00:00,1,0,1,0
2026-03-18T11:16:14.908525+00:00,1,0,0,1
2026-03-18T11:16:14.918507+00:00,1,1,0,0
2026-03-18T11:16:14.924737300+00:00,1,0,1,0
2026-03-18T11:16:14.982183400+00:00,1,0,1,0
2026-03-18T11:16:15.018500800+00:00,1,1,0,0
2026-03-18T11:16:15.031888+00:00,1,0,1,0
2026-03-18T11:16:15.072642500+00:00,1,0,1,0
2026-03-18T11:16:19.297277400+00:00,1,0,0,1
2026-03-18T11:16:19.299154200+00:00,64,42,22,0
2026-03-18T11:16:19.300889300+00:00,64,0,62,2
2026-03-18T11:16:19.301879300+00:00,18,0,0,18
2026-03-18T11:16:19.308598200+00:00,1,0,0,1
2026-03-18T11:16:19.318549300+00:00,1,1,0,0
2026-03-18T11:16:19.322578600+00:00,1,0,1,0
2026-03-18T11:16:19.372965600+00:00,1,0,1,0
2026-03-18T11:16:19.418614500+00:00,1,1,0,0
2026-03-18T11:16:19.422982100+00:00,1,0,1,0
2026-03-18T11:16:19.472801600+00:00,1,0,1,0
2026-03-18T11:16:19.508568400+00:00,1,0,0,1
2026-03-18T11:16:19.518592200+00:00,1,1,0,0
2026-03-18T11:16:19.523116700+00:00,1,0,1,0
2026-03-18T11:16:19.572808900+00:00,1,0,1,0
2026-03-18T11:16:19.618502200+00:00,1,1,0,0
2026-03-18T11:16:19.622728900+00:00,1,0,1,0
2026-03-18T11:16:19.672708300+00:00,1,0,1,0
2026-03-18T11:16:19.710532+00:00,1,0,0,1
2026-03-18T11:16:19.718591800+00:00,1,1,0,0
2026-03-18T11:16:19.767153700+00:00,1,0,1,0
2026-03-18T11:16:24.293470200+00:00,1,0,1,0
2026-03-18T11:16:24.296461100+00:00,64,43,21,0
2026-03-18T11:16:24.298694200+00:00,64,0,62,2
2026-03-18T11:16:24.299939500+00:00,20,0,0,20
2026-03-18T11:16:24.323918100+00:00,1,0,1,0
2026-03-18T11:16:24.359917100+00:00,1,1,0,0
2026-03-18T11:16:24.361829+00:00,1,0,0,1
2026-03-18T11:16:24.374624800+00:00,1,0,1,0
2026-03-18T11:16:24.422919200+00:00,1,0,1,0
2026-03-18T11:16:24.458581400+00:00,1,1,0,0
2026-03-18T11:16:24.472804300+00:00,1,0,1,0
2026-03-18T11:16:24.522826600+00:00,1,0,1,0
2026-03-18T11:16:24.561027900+00:00,2,1,0,1
2026-03-18T11:16:24.576959600+00:00,1,0,1,0
2026-03-18T11:16:24.622769800+00:00,1,0,1,0
2026-03-18T11:16:24.660707700+00:00,1,1,0,0
2026-03-18T11:16:24.672887+00:00,1,0,1,0
2026-03-18T11:16:24.722902800+00:00,1,0,1,0
2026-03-18T11:16:24.758625100+00:00,1,1,0,0
2026-03-18T11:16:24.760439200+00:00,1,0,0,1
2026-03-18T11:16:24.773397200+00:00,1,0,1,0
2026-03-18T11:16:24.823005200+00:00,1,0,1,0
2026-03-18T11:16:24.858672100+00:00,1,1,0,0
2026-03-18T11:16:24.876412500+00:00,1,0,1,0
2026-03-18T11:16:24.922916500+00:00,1,0,1,0
2026-03-18T11:16:24.958551200+00:00,1,1,0,0
2026-03-18T11:16:24.960546100+00:00,1,0,0,1
2026-03-18T11:16:24.972854900+00:00,1,0,1,0
2026-03-18T11:16:25.022869+00:00,1,0,1,0
2026-03-18T11:16:25.058664200+00:00,1,1,0,0
2026-03-18T11:16:25.072966600+00:00,1,0,1,0
2026-03-18T11:16:29.299319300+00:00,1,0,1,0
2026-03-18T11:16:29.302087100+00:00,64,42,22,0
2026-03-18T11:16:29.303944700+00:00,64,0,61,3
2026-03-18T11:16:29.305360100+00:00,18,0,0,18
2026-03-18T11:16:29.338593800+00:00,1,0,1,0
2026-03-18T11:16:29.367181800+00:00,1,1,0,0
2026-03-18T11:16:29.369162300+00:00,1,0,0,1
2026-03-18T11:16:29.375508500+00:00,1,0,1,0
2026-03-18T11:16:29.440312+00:00,1,0,1,0
2026-03-18T11:16:29.466093500+00:00,1,1,0,0
2026-03-18T11:16:29.483528+00:00,1,0,1,0
2026-03-18T11:16:29.541427300+00:00,1,0,1,0
2026-03-18T11:16:29.560887800+00:00,2,1,0,1
2026-03-18T11:16:29.588176300+00:00,1,0,1,0
2026-03-18T11:16:29.624847800+00:00,1,0,1,0
2026-03-18T11:16:29.660331200+00:00,1,1,0,0
2026-03-18T11:16:29.683014500+00:00,1,0,1,0
2026-03-18T11:16:29.729594700+00:00,1,0,1,0
2026-03-18T11:16:29.759438100+00:00,1,1,0,0
2026-03-18T11:16:29.760820+00:00,1,0,0,1
2026-03-18T11:16:29.781698100+00:00,1,0,1,0
2026-03-18T11:16:29.825101200+00:00,1,0,1,0
2026-03-18T11:16:29.858631100+00:00,1,1,0,0
2026-03-18T11:16:29.888341800+00:00,1,0,1,0
2026-03-18T11:16:29.940714+00:00,1,0,1,0
2026-03-18T11:16:29.958776600+00:00,1,1,0,0
2026-03-18T11:16:29.960661200+00:00,1,0,0,1
2026-03-18T11:16:29.975727300+00:00,1,0,1,0
2026-03-18T11:16:30.029530700+00:00,1,0,1,0
2026-03-18T11:16:30.074386600+00:00,1,1,0,0
2026-03-18T11:16:30.076417400+00:00,1,0,1,0
2026-03-18T11:16:39.309752200+00:00,64,42,22,0
2026-03-18T11:16:39.311767600+00:00,64,50,14,0
2026-03-18T11:16:39.314165100+00:00,64,0,64,0
2026-03-18T11:16:39.316070100+00:00,64,0,64,0
2026-03-18T11:16:39.317784400+00:00,61,0,18,43
2026-03-18T11:16:39.340451500+00:00,1,0,1,0
2026-03-18T11:16:39.367831400+00:00,1,0,0,1
2026-03-18T11:16:39.368573100+00:00,1,1,0,0
2026-03-18T11:16:39.389272500+00:00,1,0,1,0
2026-03-18T11:16:39.440086700+00:00,1,0,1,0
2026-03-18T11:16:39.468763+00:00,1,1,0,0
2026-03-18T11:16:39.495854100+00:00,1,0,1,0
2026-03-18T11:16:39.536766400+00:00,1,0,1,0
2026-03-18T11:16:39.575920600+00:00,2,1,0,1
2026-03-18T11:16:39.591004100+00:00,1,0,1,0
2026-03-18T11:16:39.636952300+00:00,1,0,1,0
2026-03-18T11:16:39.668632500+00:00,1,1,0,0
2026-03-18T11:16:39.688496900+00:00,1,0,1,0
2026-03-18T11:16:39.738150+00:00,1,0,1,0
2026-03-18T11:16:39.765243700+00:00,1,0,0,1
2026-03-18T11:16:39.768694500+00:00,1,1,0,0
2026-03-18T11:16:39.789103+00:00,1,0,1,0
2026-03-18T11:16:39.836727200+00:00,1,0,1,0
2026-03-18T11:16:39.868915700+00:00,1,1,0,0
2026-03-18T11:16:39.891632+00:00,1,0,1,0
2026-03-18T11:16:39.931506100+00:00,1,0,1,0
2026-03-18T11:16:39.971912100+00:00,2,1,0,1
2026-03-18T11:16:39.988174400+00:00,1,0,1,0
2026-03-18T11:16:40.037302300+00:00,1,0,1,0
2026-03-18T11:16:40.068568200+00:00,1,1,0,0
2026-03-18T11:16:40.091610600+00:00,1,0,1,0
2026-03-18T11:16:44.317975600+00:00,1,0,1,0
2026-03-18T11:16:44.320898700+00:00,64,42,22,0
2026-03-18T11:16:44.323046200+00:00,64,0,61,3
2026-03-18T11:16:44.324545300+00:00,18,0,0,18
2026-03-18T11:16:44.338536800+00:00,1,0,1,0
2026-03-18T11:16:44.366813200+00:00,1,0,0,1
2026-03-18T11:16:44.383281400+00:00,1,1,0,0
2026-03-18T11:16:44.389659600+00:00,1,0,1,0
2026-03-18T11:16:44.439229200+00:00,1,0,1,0
2026-03-18T11:16:44.484938300+00:00,1,1,0,0
2026-03-18T11:16:44.490456500+00:00,1,0,1,0
2026-03-18T11:16:44.538495900+00:00,1,0,1,0
2026-03-18T11:16:44.569837900+00:00,2,1,0,1
2026-03-18T11:16:44.595179500+00:00,1,0,1,0
2026-03-18T11:16:44.638467800+00:00,1,0,1,0
2026-03-18T11:16:44.676510+00:00,1,1,0,0
2026-03-18T11:16:44.691644100+00:00,1,0,1,0
2026-03-18T11:16:44.740679800+00:00,1,0,1,0
2026-03-18T11:16:44.772485500+00:00,2,1,0,1
2026-03-18T11:16:44.801209900+00:00,1,0,1,0
2026-03-18T11:16:44.838812+00:00,1,0,1,0
2026-03-18T11:16:44.874838900+00:00,1,1,0,0
2026-03-18T11:16:44.889265500+00:00,1,0,1,0
2026-03-18T11:16:44.938693500+00:00,1,0,1,0
2026-03-18T11:16:44.972273500+00:00,2,1,0,1
2026-03-18T11:16:44.990041900+00:00,1,0,1,0
2026-03-18T11:16:45.038443400+00:00,1,0,1,0
2026-03-18T11:16:45.071989900+00:00,1,1,0,0
2026-03-18T11:16:45.088639400+00:00,1,0,1,0
2026-03-18T11:16:49.322723100+00:00,1,0,1,0
2026-03-18T11:16:49.324654700+00:00,64,41,23,0
2026-03-18T11:16:49.326844500+00:00,64,0,58,6
2026-03-18T11:16:49.328003900+00:00,15,0,0,15
2026-03-18T11:16:49.344575400+00:00,1,1,0,0
2026-03-18T11:16:49.353251100+00:00,1,0,1,0
2026-03-18T11:16:49.368678+00:00,1,0,0,1
2026-03-18T11:16:49.406863+00:00,1,0,1,0
2026-03-18T11:16:49.444544+00:00,1,1,0,0
2026-03-18T11:16:49.455809200+00:00,1,0,1,0
2026-03-18T11:16:49.506144100+00:00,1,0,1,0
2026-03-18T11:16:49.544533800+00:00,1,1,0,0
2026-03-18T11:16:49.551775400+00:00,1,0,1,0
2026-03-18T11:16:49.572102400+00:00,1,0,0,1
